web-scraper-order,web-scraper-start-url,next_button,next_button-href,content
<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-467""><span class=""indexHeadword""><b>fires</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-28#actrade-9780197261767-milestone-120"">27–8</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-55#actrade-9780197261767-milestone-194"">53</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-82#actrade-9780197261767-milestone-255"">80</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-484#actrade-9780197261767-milestone-1067"">476–7</a></div>

<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-468""><span class=""indexHeadword""><b>gold</b> (also 'money'), European trade for, sections I-V &amp; VII passim,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-494#actrade-9780197261767-milestone-1142"">486</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-497#actrade-9780197261767-milestone-1157"">489–90</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-1#actrade-9780197261767-milestone-1211"">496</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-3#actrade-9780197261767-milestone-1216"">498</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-15#actrade-9780197261767-milestone-1242"">510–11</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-18#actrade-9780197261767-milestone-1251"">513</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-37#actrade-9780197261767-milestone-1289"">530</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-45#actrade-9780197261767-milestone-1310"">538</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-53#actrade-9780197261767-milestone-1327"">546–8</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-59#actrade-9780197261767-milestone-1341"">552–3</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-66#actrade-9780197261767-milestone-1355"">559–61</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-74#actrade-9780197261767-milestone-1374"">566</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-79#actrade-9780197261767-milestone-1380"">570–71</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-92#actrade-9780197261767-milestone-1407"">582</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-96#actrade-9780197261767-milestone-1415"">586</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-153#actrade-9780197261767-milestone-1508"">632–3</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-162#actrade-9780197261767-milestone-1526"">637</a> (<a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-indexList-4#actrade-9780197261767-indexItem1-478"">see also <b>prices</b></a>);
<div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-30""><span class=""indexHeadword"">paid by Europeans to Africans,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-24#actrade-9780197261767-milestone-105"">23</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-42#actrade-9780197261767-milestone-160"">40</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-62#actrade-9780197261767-milestone-220"">60–1</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-382#actrade-9780197261767-milestone-782"">377</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-143#actrade-9780197261767-milestone-1493"">625</a>;</div> <div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-31""><span class=""indexHeadword"">paid for slaves,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-271#actrade-9780197261767-milestone-604"">267</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-404#actrade-9780197261767-milestone-844"">397</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-472#actrade-9780197261767-milestone-1029"">465</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-485#actrade-9780197261767-milestone-1079"">477</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-491#actrade-9780197261767-milestone-1109"">483–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-51#actrade-9780197261767-milestone-1324"">544</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-85#actrade-9780197261767-milestone-1391"">575</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-110#actrade-9780197261767-milestone-1437"">597</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-112#actrade-9780197261767-milestone-1441"">599</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-117#actrade-9780197261767-milestone-1450"">603–04</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-153#actrade-9780197261767-milestone-1508"">632</a>;</div> <div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-32""><span class=""indexHeadword"">paid for corn,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-61#actrade-9780197261767-milestone-216"">59</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-440#actrade-9780197261767-milestone-943"">433</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-463#actrade-9780197261767-milestone-1005"">456</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-133#actrade-9780197261767-milestone-1477"">617</a>;</div> <div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-33""><span class=""indexHeadword"">adulterated ('bad') gold,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-81#actrade-9780197261767-milestone-253"">79</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-231#actrade-9780197261767-milestone-529"">227</a>;</div> <div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-34""><span class=""indexHeadword"">weights for,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-103#actrade-9780197261767-milestone-293"">101–03</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-115#actrade-9780197261767-milestone-321"">113</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-465#actrade-9780197261767-milestone-1010"">458</a></div></div>

<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-469""><span class=""indexHeadword""><b>interlopers</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-7#actrade-9780197261767-milestone-62"">6–8</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-24#actrade-9780197261767-milestone-105"">23</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-38#actrade-9780197261767-milestone-153"">36</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-51#actrade-9780197261767-milestone-185"">49</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-55#actrade-9780197261767-milestone-194"">53–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-58#actrade-9780197261767-milestone-209"">56</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-60#actrade-9780197261767-milestone-215"">58–9</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-64#actrade-9780197261767-milestone-223"">62</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-67#actrade-9780197261767-milestone-229"">65–6</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-70#actrade-9780197261767-milestone-236"">68</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-74#actrade-9780197261767-milestone-241"">72</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-77#actrade-9780197261767-milestone-245"">75</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-80#actrade-9780197261767-milestone-252"">78</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-82#actrade-9780197261767-milestone-255"">80</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-86#actrade-9780197261767-milestone-262"">84</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-88#actrade-9780197261767-milestone-266"">86</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-95#actrade-9780197261767-milestone-282"">93–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-100#actrade-9780197261767-milestone-289"">98</a>, <span id=""page361"" class=""page-break""><span id=""actrade-9780197261767-milestone-1587"">pg 361</span></span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-105#actrade-9780197261767-milestone-299"">103</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-109#actrade-9780197261767-milestone-308"">107</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-111#actrade-9780197261767-milestone-311"">109</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-120#actrade-9780197261767-milestone-338"">117–18</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-165#actrade-9780197261767-milestone-414"">162</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-213#actrade-9780197261767-milestone-494"">209</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-216#actrade-9780197261767-milestone-501"">212</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-223#actrade-9780197261767-milestone-516"">219</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-227#actrade-9780197261767-milestone-523"">223</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-232#actrade-9780197261767-milestone-530"">228–9</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-258#actrade-9780197261767-milestone-580"">254</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-261#actrade-9780197261767-milestone-585"">257</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-263#actrade-9780197261767-milestone-588"">259</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-265#actrade-9780197261767-milestone-593"">261</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-275#actrade-9780197261767-milestone-612"">271</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-319#actrade-9780197261767-milestone-685"">315</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-322#actrade-9780197261767-milestone-688"">318–19</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-330#actrade-9780197261767-milestone-705"">326</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-338#actrade-9780197261767-milestone-715"">334</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-344#actrade-9780197261767-milestone-726"">340–43</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-375#actrade-9780197261767-milestone-770"">371</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-377#actrade-9780197261767-milestone-772"">373–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-384#actrade-9780197261767-milestone-785"">379</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-388#actrade-9780197261767-milestone-794"">383–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-393#actrade-9780197261767-milestone-814"">387</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-398#actrade-9780197261767-milestone-827"">391</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-405#actrade-9780197261767-milestone-847"">398–9</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-416#actrade-9780197261767-milestone-873"">409–10</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-427#actrade-9780197261767-milestone-906"">420–21</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-441#actrade-9780197261767-milestone-947"">434</a>,<a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-453#actrade-9780197261767-milestone-976"">446</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-463#actrade-9780197261767-milestone-1005"">456</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-466#actrade-9780197261767-milestone-1014"">459</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-469#actrade-9780197261767-milestone-1020"">462</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-472#actrade-9780197261767-milestone-1029"">465–6</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-481#actrade-9780197261767-milestone-1047"">474</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-484#actrade-9780197261767-milestone-1067"">476</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-487#actrade-9780197261767-milestone-1091"">479</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-493#actrade-9780197261767-milestone-1137"">485.</a><a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-495#actrade-9780197261767-milestone-1149"">487</a> (incl.), <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-498#actrade-9780197261767-milestone-1160"">490</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-502#actrade-9780197261767-milestone-1189"">494</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-3#actrade-9780197261767-milestone-1216"">498</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-8#actrade-9780197261767-milestone-1225"">503–4</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-24#actrade-9780197261767-milestone-1262"">518–19</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-33#actrade-9780197261767-milestone-1281"">526–7</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-37#actrade-9780197261767-milestone-1289"">530</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-50#actrade-9780197261767-milestone-1322"">543</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-56#actrade-9780197261767-milestone-1331"">549–50</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-60#actrade-9780197261767-milestone-1343"">553</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-80#actrade-9780197261767-milestone-1383"">571</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-85#actrade-9780197261767-milestone-1391"">575</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-87#actrade-9780197261767-milestone-1399"">577</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-89#actrade-9780197261767-milestone-1401"">579</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-92#actrade-9780197261767-milestone-1407"">582</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-96#actrade-9780197261767-milestone-1415"">586</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-100#actrade-9780197261767-milestone-1423"">590</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-118#actrade-9780197261767-milestone-1451"">604</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-129#actrade-9780197261767-milestone-1468"">613</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-155#actrade-9780197261767-milestone-1513"">633</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-160#actrade-9780197261767-milestone-1524"">636</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-166#actrade-9780197261767-milestone-1533"">639</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-470""><span class=""indexHeadword""><b>ivory</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-53#actrade-9780197261767-milestone-187"">51</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-417#actrade-9780197261767-milestone-878"">410</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-166#actrade-9780197261767-milestone-1533"">639</a></div>

<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-471""><span class=""indexHeadword""><b>malagueta</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-85#actrade-9780197261767-milestone-1391"">575</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-88#actrade-9780197261767-milestone-1400"">578</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-472""><span class=""indexHeadword"">money,</span>see <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-indexList-4#actrade-9780197261767-indexItem1-468""><b>gold</b></a></div>

<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-473""><span class=""indexHeadword""><b>oystershells</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-158#actrade-9780197261767-milestone-401"">155</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-214#actrade-9780197261767-milestone-497"">210</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-219#actrade-9780197261767-milestone-510"">215–17</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-223#actrade-9780197261767-milestone-516"">219–20</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-244#actrade-9780197261767-milestone-552"">240</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-249#actrade-9780197261767-milestone-563"">245</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-297#actrade-9780197261767-milestone-648"">293</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-305#actrade-9780197261767-milestone-663"">301</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-318#actrade-9780197261767-milestone-683"">314</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-378#actrade-9780197261767-milestone-774"">374</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-425#actrade-9780197261767-milestone-900"">418</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-443#actrade-9780197261767-milestone-954"">436</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-447#actrade-9780197261767-milestone-963"">440</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-6#actrade-9780197261767-milestone-1221"">501–2</a>; <div class=""indexItemLevel2"" id=""actrade-9780197261767-indexItem2-35""><span class=""indexHeadword"">oystershell bank,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-129#actrade-9780197261767-milestone-358"">126</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-228#actrade-9780197261767-milestone-524"">224</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-72#actrade-9780197261767-milestone-1370"">564</a></div></div>

<div class=""indexItemLevel1"" id=""actrade-9780197261767-indexItem1-474""><span class=""indexHeadword""><b>panyarring</b>,</span> <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-29#actrade-9780197261767-milestone-121"">28</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-41#actrade-9780197261767-milestone-159"">39–40</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-53#actrade-9780197261767-milestone-187"">51</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-61#actrade-9780197261767-milestone-216"">59</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-112#actrade-9780197261767-milestone-313"">110</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-125#actrade-9780197261767-milestone-350"">122</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-160#actrade-9780197261767-milestone-404"">157</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-172#actrade-9780197261767-milestone-423"">169</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-175#actrade-9780197261767-milestone-430"">172</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-180#actrade-9780197261767-milestone-439"">177</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-215#actrade-9780197261767-milestone-498"">211</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-230#actrade-9780197261767-milestone-527"">226</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-253#actrade-9780197261767-milestone-569"">249</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-268#actrade-9780197261767-milestone-598"">264</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-284#actrade-9780197261767-milestone-628"">280</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-292#actrade-9780197261767-milestone-640"">288</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-326#actrade-9780197261767-milestone-696"">322</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-334#actrade-9780197261767-milestone-710"">330</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-362#actrade-9780197261767-milestone-751"">358</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-388#actrade-9780197261767-milestone-794"">383</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-401#actrade-9780197261767-milestone-834"">394</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-407#actrade-9780197261767-milestone-852"">400</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-427#actrade-9780197261767-milestone-906"">420</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-488#actrade-9780197261767-milestone-1101"">480</a> (incl.), <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-492#actrade-9780197261767-milestone-1117"">484–5</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div2-495#actrade-9780197261767-milestone-1145"">487</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-9#actrade-9780197261767-milestone-1226"">504</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-24#actrade-9780197261767-milestone-1262"">518</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-32#actrade-9780197261767-milestone-1278"">525–6</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-40#actrade-9780197261767-milestone-1299"">533</a>, <a href=""/view/10.1093/actrade/9780197261767.book.1/actrade-9780197261767-div4-166#actrade-9780197261767-milestone-1533"">639</a></div>
