web-scraper-order,web-scraper-start-url,next_button,next_button-href,content
1531738530-936,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-574,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-574""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-574"" id=""actrade-9780197263921-div2titlemilestone-574"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000569-title-"" id=""actrade-9780197263921-milestone-1534"" class=""lineMilestone""></span><b>569</b>. John Pinck<span class=""br""></span>Annishan Factory, 12 Oct. 1694</h2>

<p>This accompanys my accompts for September, month, alsoe 15a 3ta charged. The Forte being very much out of repaire, that reanes [= rains] that fell yesterday have runn into the corne roome, I doe beleeve hath damaged some of the corne, and if not timely removed may endamage the whole, soe humble desier that you will be pleased to order the next great cannoe that comes to these partes to take some.</p>
</div></div>"
1531741952-1129,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-767,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-767""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-767"" id=""actrade-9780197263921-div2titlemilestone-767"" class=""lineMilestone""></span><span id=""page325"" class=""page-break""><span id=""actrade-9780197263921-milestone-1898"">pg 325</span></span><span nearest-note="""" sortable-milestone=""000000761-title-"" id=""actrade-9780197263921-milestone-1899"" class=""lineMilestone""></span>761.. Edward Searle<span class=""br""></span>Charles Fort, Annimaboe, 29<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1900"" id=""legend-actrade-9780197263921-milestone-1900""><a href=""#paratextdiv-actrade-9780197263921-note-823"" id=""actrade-9780197263921-milestone-1900"" class=""milestoneText marker""><sup>108</sup></a></span> Sept. 1694</h2>

<p>Both yours of the 27 instant I have received, with 37 deal boardes and 12 joyces, with what other necessaries you sent. Desier the great canoe a Munday next with what bricks they can bring and three quarter cask of tarries, alsoe a long lather [= ladder], for wee cannot doe our worke without one. The carpenter tells me theres one ready made which is to long for your use. I desire the iron worke and nesessaries at the foot hearof, and the forte shall be repaired as soone as possible.</p>
<p></p><div class=""tableGroup tdata suppressable "" id=""actrade-9780197263921-tableGroup-11"">

<table class="""" id=""actrade-9780197263921-table-11"">


<tbody>
<tr class="""">
<td valign=""top"" class=""""><p>1</p></td>
<td valign=""top"" class=""""><p>iron barr with staples for the prison</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>2</p></td>
<td valign=""top"" class=""""><p>square staples &amp; 2 hookes for ditto</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>4</p></td>
<td valign=""top"" class=""""><p>pare of hookes and hinges for doores</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>6</p></td>
<td valign=""top"" class=""""><p>paire of ditto for windows</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>a</p></td>
<td valign=""top"" class=""""><p>parcell of small round staples</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>8</p></td>
<td valign=""top"" class=""""><p>boltes &amp; keeyes for the ax[le] trees for our gunns</p></td>
</tr>
<tr class="""">
<td valign=""top"" class=""""><p>1</p></td>
<td valign=""top"" class=""""><p>handsaw and one trowell for the carpenter and bricklayers use.</p></td>
</tr>
</tbody>
</table>
</div><p></p>
</div></div>"
1531742797-1187,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-825,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-825""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-825"" id=""actrade-9780197263921-div2titlemilestone-825"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000819-title-"" id=""actrade-9780197263921-milestone-2026"" class=""lineMilestone""></span><b>819</b>. William Ronan<span class=""br""></span>Annamaboe, 3 Aug. 1695</h2>

<p>I have this morning ended the palaver, all the Coranteers &amp; Cabbosheers haveing taken fitechees to content. I wayt only for the Fetuers and Saboers, tho have already done their bussiness, however if they come will be so much the better. I hope now &amp; upon good grounds we need not any longer stand in fear of our neigbours indeavours.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2027"" id=""legend-actrade-9780197263921-milestone-2027""><a href=""#paratextdiv-actrade-9780197263921-note-874"" id=""actrade-9780197263921-milestone-2027"" class=""milestoneText marker""><sup>159</sup></a></span> I t[h]ought conveinent as well to encouradge the trade here, being much importuned thereunto, as well as in consideration of iron, tallow &amp; b[l]anquetts, I say the great quantity of each sort we have by us, to lo[w]er the first at 20 per bendy, the 2[<sup>nd</sup>] att 3_, the 3<sup>d</sup> at 3a each. If you think good of it pray give the factors here the needfull orders, &amp; send Mr Browne iron as soon as possible. On sight hereof desire you to send about 50 or 60 silk longees &amp; as many single painted carpetts, &amp; charge this factory with them. If they come in times I shall kiss your hands this night, being quite tired with palavers.</p>
</div></div>"
1531741691-1116,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-754,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-754""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-754"" id=""actrade-9780197263921-div2titlemilestone-754"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000748-title-"" id=""actrade-9780197263921-milestone-1876"" class=""lineMilestone""></span>748. Edward Searle<span class=""br""></span>Charles Fort, Annamaboe, 16 Aug. 1694</h2>

<p>Yours of this date I have just received, with the particulars therein mentioned. This is to desire if you have any more one pound basons, that you would be pleased to send me four hundred more by a two handed canoe. I desire six hundred if you can spare them, for want of which shall loose the takeing of three or four marks of gold, I desire them this night.</p>
</div></div>"
1531750383-1595,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1233,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-1233""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-1233"" id=""actrade-9780197263921-div2titlemilestone-1233"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000001222-title-"" id=""actrade-9780197263921-milestone-3071"" class=""lineMilestone""></span><b>1222</b>. John Bloome<span class=""br""></span>James Fort. Accra, 2 Oct. 1693</h2>

<p>The 9<sup>th</sup> ultimo per returne of the two hand canoe I sent my August accompt and ballance, and herewith you will receive my September accompt and ballance, <span id=""page521"" class=""page-break""><span id=""actrade-9780197263921-milestone-3072"">pg 521</span></span>being 3mk 4oz 2an 9ta of gold. For very nigh a month there has been great difference between the Kinge of Quamboe &amp; Addo<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-3073"" id=""legend-actrade-9780197263921-milestone-3073""><a href=""#paratextdiv-actrade-9780197263921-note-1331"" id=""actrade-9780197263921-milestone-3073"" class=""milestoneText marker""><sup>59</sup></a></span> about priviledges, so that they were upon the poynt to decide it by a battle but were interposed by the Cabbosheers, where they are about an accomodation, which I wish may happen, for as long as they are at variance all trade will be prohibited.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-3074"" id=""legend-actrade-9780197263921-milestone-3074""><a href=""#paratextdiv-actrade-9780197263921-note-1332"" id=""actrade-9780197263921-milestone-3074"" class=""milestoneText marker""><sup>60</sup></a></span> I desire you to furnish me if possible with paper braules, umbanees &amp; long cloths white for purchasing of slaves, also send us the gun carriages, for we have extreme occasion for them. The Dutch town people do dayly come over to us, &amp; our new Town is now pritty full and will augment dayly. We have no corispondency with the Dutch, they thinke we do to much in protecting the people which come to live with us.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-3075"" id=""legend-actrade-9780197263921-milestone-3075""><a href=""#paratextdiv-actrade-9780197263921-note-1333"" id=""actrade-9780197263921-milestone-3075"" class=""milestoneText marker""><sup>61</sup></a></span> The leeward passages, the man I sent to Whydah is not returned yett. Inclosed is a letter which I received from the Generall of the Danes,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-3076"" id=""legend-actrade-9780197263921-milestone-3076""><a href=""#paratextdiv-actrade-9780197263921-note-1334"" id=""actrade-9780197263921-milestone-3076"" class=""milestoneText marker""><sup>62</sup></a></span> he complaines he has not necessaryes allowed him from the Dutch, and indeed they treat him more like an Negroe then a Generall. I have excused my selfe to furnish him with anything so long as he is with a pack of rascalls, who abuse us as well as him and his nation, &amp; who by their evill councell have been the cause of his misfortunes, for he confessed they councelled him to quarell with the Negroes, which advise has ruined him, but I have wrot to him that I would send his letter to your perusall, that you might see what would be necessary for him. In 2 or 3 dayes he goes in a Briganteen from here to the Mine.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-3077"" id=""legend-actrade-9780197263921-milestone-3077""><a href=""#paratextdiv-actrade-9780197263921-note-1335"" id=""actrade-9780197263921-milestone-3077"" class=""milestoneText marker""><sup>63</sup></a></span></p>
</div></div>"
1531742612-1177,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-815,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-815""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-815"" id=""actrade-9780197263921-div2titlemilestone-815"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000809-title-"" id=""actrade-9780197263921-milestone-1995"" class=""lineMilestone""></span><b>809</b>. John Rootsey<span class=""br""></span>Annamaboe, 21 June 1695</h2>

<p>I have sent in two 2 hand canoes seventy two blue perpetuanoess. The 5 hand canoe is att Cabo Corso Castle with the Serjeant. I desire when she returns, you'l please to send in her &amp; these two canoes ten chests sheets. If it had not rain'd you would have received the perpetuanoes by day lig[h]t.</p>
<p>P.S The perpetuanoes are putt up into six white blanketts.</p>

</div></div>"
1531744312-1277,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-915,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-915""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-915"" id=""actrade-9780197263921-div2titlemilestone-915"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000909-title-"" id=""actrade-9780197263921-milestone-2221"" class=""lineMilestone""></span><b>909</b>. Charles Salmon<span class=""br""></span>Annamaboe, 8 May 1698</h2>

<p>Since my two former of this dayes date this bearer, the Braffos man, informed me that the Arcanyes are routed<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2222"" id=""legend-actrade-9780197263921-milestone-2222""><a href=""#paratextdiv-actrade-9780197263921-note-954"" id=""actrade-9780197263921-milestone-2222"" class=""milestoneText marker""><sup>239</sup></a></span> and fledd to the Aikims country.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2223"" id=""legend-actrade-9780197263921-milestone-2223""><a href=""#paratextdiv-actrade-9780197263921-note-955"" id=""actrade-9780197263921-milestone-2223"" class=""milestoneText marker""><sup>240</sup></a></span> I therefore desire your speedy advice, what must be done if the Arcanyes should fly here for security.</p>
</div></div>"
1531742503-1172,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-810,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-810""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-810"" id=""actrade-9780197263921-div2titlemilestone-810"" class=""lineMilestone""></span><span id=""page338"" class=""page-break""><span id=""actrade-9780197263921-milestone-1984"">pg 338</span></span><span nearest-note="""" sortable-milestone=""000000804-title-"" id=""actrade-9780197263921-milestone-1985"" class=""lineMilestone""></span><b>804</b>. John Rootsey<span class=""br""></span>Annamaboe, 29 April 1695</h2>

<p>The enclosed I broke open (unawares), thinking it had been for me, which error I hope you'l excuse.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1986"" id=""legend-actrade-9780197263921-milestone-1986""><a href=""#paratextdiv-actrade-9780197263921-note-853"" id=""actrade-9780197263921-milestone-1986"" class=""milestoneText marker""><sup>138</sup></a></span> The man that was employed to cutt the 20 sticks wood which lately was sent from Annashan hath been with me severall tymes for his money. He demanded 5 angles, but have brought him to four, which if you'l please to order will pay. I have taken in yet butt 5 chests corne, which I thinck is too little to send you by the five hand canoe. Tomorrow I expect the other 15 chests which I write you is promissed.</p>
</div></div>"
1531748177-1481,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1119,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-1119""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-1119"" id=""actrade-9780197263921-div2titlemilestone-1119"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000001109-title-"" id=""actrade-9780197263921-milestone-2784"" class=""lineMilestone""></span><b>1109</b>. William Cooper<span class=""br""></span>Winneybah, 23 April 1695</h2>

<p>This comes with James Badham souldier, being verry ill of a viollent feavour &amp; dux, haveing here noe assistance of a Doctor or medicines, desired to be sent up. Pray lett me have one in the roome of him, and him I last sent, and if you can to


<span id=""page470"" class=""page-break""><span id=""actrade-9780197263921-milestone-2785"">pg 470</span></span>lett me have one or two men more. I have bought 2 slaves &amp; one women more, &amp; if I had long irons in keeping them here they might be a help to carry stones &amp;ca.</p>
</div></div>"
1531749344-1538,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1176,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-1176""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-1176"" id=""actrade-9780197263921-div2titlemilestone-1176"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000001166-title-"" id=""actrade-9780197263921-milestone-2914"" class=""lineMilestone""></span><b>1166</b>. Thomas Buckeridge<span class=""br""></span>Winneba, 31 May 1698</h2>

<p>I received yours of the 16<sup>th</sup> instant, with one to Capt. Martin,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2915"" id=""legend-actrade-9780197263921-milestone-2915""><a href=""#paratextdiv-actrade-9780197263921-note-1255"" id=""actrade-9780197263921-milestone-2915"" class=""milestoneText marker""><sup>155</sup></a></span> which delivered, and herewith have sent accompts to the present date, the ballance being 1a 3t due to factory charges. I had nott money for our souldiers &amp;ca further then 25<sup>th</sup> Febbruary, and pay day being againe att hand they will have four months due to them, which desire you will send by returne of this canoe, or know nott how they may be sattisfied, for att present they dayly trouble me therefore. I shall nott dispute your actions nor designes, whither partiall or noe, which time to
<span id=""page497"" class=""page-break""><span id=""actrade-9780197263921-milestone-2916"">pg 497</span></span>uninterested persons will shortly make appear. The grant you give Thomas Tunnbridge, a private souldier and in health, who comes herewith, more for his intrest in tradeing then other respects, and the many denialls wherewith my requests of coming to Cabo Corso have been offten repulsed att times when I might have offten been spared, notwithstanding they were forced and back'd with the most urgent and necessitious reasons, of violent and extraordinary sickness, may I beleive, in every judicious man's opinion, savour somthing of partiallity.</p>
</div></div>"
1531738036-912,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-550,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-550""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-550"" id=""actrade-9780197263921-div2titlemilestone-550"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000545-title-"" id=""actrade-9780197263921-milestone-1493"" class=""lineMilestone""></span><b>545</b>. Thomas Smith<span class=""br""></span>Annishan factory, 7 Oct. 1693</h2>

<p>This morning the people of this town seized 15 peeses perpetuanoes going from Mr Edward Searle, Chiefe of Annimaboe, to Cabo Corso to be sold there on the said Mr Searles private and proper accompt, as I were informed by persons that were carrying of them to Cabo Corso. The perpetuanoes will be keept in the town untill they know your pleasures what shall be done with them, being pretty well assured that they do not belong to the Royall Company. Pray be pleased dispatch some orders about them.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1494"" id=""legend-actrade-9780197263921-milestone-1494""><a href=""#paratextdiv-actrade-9780197263921-note-695"" id=""actrade-9780197263921-milestone-1494"" class=""milestoneText marker""><sup>32</sup></a></span></p>
</div></div>"
1531749029-1521,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1159,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-1159""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-1159"" id=""actrade-9780197263921-div2titlemilestone-1159"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000001149-title-"" id=""actrade-9780197263921-milestone-2872"" class=""lineMilestone""></span><b>1149</b>. Thomas Buckeridge<span class=""br""></span>Winneba, 20 July 1697</h2>

<p>Yours of the 16<sup>th</sup> instant came to hand, with 4 chests mentioned to containe 360 sheetts, 100 blew perpetuanoes, one caske mentioned to containe 150 dozen knives, allso Mr Anderson to remaine as second. Sirs, when I wrote my last all matters semed indiferently well, but since the Dutch have been dealing with the Blacks about us and by their gold have corupted severall of them, by which means [and] allso the want of vendible goods have drawne the traders (mentioned in my last) to their factory of Apung.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2873"" id=""legend-actrade-9780197263921-milestone-2873""><a href=""#paratextdiv-actrade-9780197263921-note-1237"" id=""actrade-9780197263921-milestone-2873"" class=""milestoneText marker""><sup>137</sup></a></span> Wherefore desire you will please to send money for the payment of our soldiers, who are in great want thereof, haveing four months pay due to them, and have been extreamly importunate with me therfore. In my last wrote you concerning the knavish tricks of your linguaster, which you were not pleased to notice. I did not think proper to send you the slaves you wrote for until I had acquainted you with the present affaires, it being now the time to fetch shell to build our spurr and finish the fort, the men being allso needfull as times are for the preservation therof.


<span id=""page490"" class=""page-break""><span id=""actrade-9780197263921-milestone-2874"">pg 490</span></span>should there be occasion. Nevertheless per returne of the sloop<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2875"" id=""legend-actrade-9780197263921-milestone-2875""><a href=""#paratextdiv-actrade-9780197263921-note-1238"" id=""actrade-9780197263921-milestone-2875"" class=""milestoneText marker""><sup>138</sup></a></span> if your pleasure shall send them. Sirs, I am in want of powder, haveing but little in the Castle, also some good armes, some hand granadoes, spunge nailes, sheepskins and a block for the flagstaff. The Anguines have great differance amongst themselves about panyaring the Barracoe people, insomuch I am this morning advised they are embroyled in civill warrs, and will shortly have a fight. I suppose the Dutch gold has been amongst them allso. When he was downe here Attabo, at the time of Mr Coopers goeing, offered for tenn bendys to drive the Dutch from Apung, which by reason of my sickness forgott to advise till now. Inclosed goes a petition from Richard Hearding.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-2876"" id=""legend-actrade-9780197263921-milestone-2876""><a href=""#paratextdiv-actrade-9780197263921-note-1239"" id=""actrade-9780197263921-milestone-2876"" class=""milestoneText marker""><sup>139</sup></a></span></p>
<p>PS. Here is some corne belonging to the Company received from Mr Cooper, which unless disposed will be in a short time good for nothing. Per the canoe I have sent you one [ms. 'owne'] crowe, four malls, two axes, one shovell, also one muskitt out of order.</p>
<p>I am much lightheaded, which makes me desire to come for Cabo Corso, where if you please shall serve you the remainder of my time.</p>
</div></div>"
1531743299-1224,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-862,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-862""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-862"" id=""actrade-9780197263921-div2titlemilestone-862"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000856-title-"" id=""actrade-9780197263921-milestone-2096"" class=""lineMilestone""></span><b>856</b>. John Rootsey<span class=""br""></span>Annamaboe, 3 March 1695/6</h2>

<p>When the Fauconberg comes downe be pleased to send in her for this factory five hundred iron barrs.</p>
</div></div>"
1531746649-1402,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1040,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-1040""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-1040"" id=""actrade-9780197263921-div2titlemilestone-1040"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000001033-title-"" id=""actrade-9780197263921-milestone-2480"" class=""lineMilestone""></span><b>1033</b>. Charles Salmon<span class=""br""></span>Agga, 8 March 1697/8</h2>

<p>I have here sent you my February accompts, and have[ing] taken in but little corne, have omitted it in this accompt, and intend to charge it to this month of March. I am promised a great deale, but I find our great talkers is the least doers. Edward Barter is this Monday gone up to the Braffoe, intending to returne this night if possible. Our people here are very backward in opening the ground about the old fort, but noe men more forward to drink up the Companyes liquors. As for news here is none stiring worth takeing notice off, only talk of a great trade speedily, it being very little at present. The ballance of this accompt I have likewise sent, which is 15a 11t. I hope the next will prove better for the good of the Royall Company, whose interest here shall be carefully dealt with by [me].</p>
<p>PS. I want some thread to make the flagg. I cannot gett none here, therefore desire some.</p>
</div></div>"
1531740742-1070,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-471,Next Section,http://www.oxfordscholarlyeditions.com.ezp-prod1.hul.harvard.edu/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-708,"<div id=""contentRoot""><div class=""div2 letter sub-work""><a name=""actrade-9780197263921-div2-708""></a><h2><span nearest-note="""" sortable-milestone=""actrade-9780197263921-div2titlemilestone-708"" id=""actrade-9780197263921-div2titlemilestone-708"" class=""lineMilestone""></span><span nearest-note="""" sortable-milestone=""000000702-title-"" id=""actrade-9780197263921-milestone-1777"" class=""lineMilestone""></span><b>702</b>. Edward Searle<span class=""br""></span>Charles Fort, Annimaboe, 8 Oct. 1693</h2>

<p>This serves to advise you that yesterday sending by Annisham 13 perpetuanoes which I trusted Captain Amo of Cabo Corso to sell for me, here being not any <span id=""page308"" class=""page-break""><span id=""actrade-9780197263921-milestone-1778"">pg 308</span></span>trade to defray the charges of the factory, there was 2 stoped by the Annisham people, the other are in the factory<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1779"" id=""legend-actrade-9780197263921-milestone-1779""><a href=""#paratextdiv-actrade-9780197263921-note-778"" id=""actrade-9780197263921-milestone-1779"" class=""milestoneText marker""><sup>63</sup></a></span> as I understand this morning. They was taken from my own slaves who I sent to carry them, so referr my selfe for you to order how I shall gett satisfaction for the affront given to the Royall Company by those rogues. If lett run on shall have nothing pass for them. I suppose if you order Mr Smith he can gett the other two, 11 he has in his possession.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1780"" id=""legend-actrade-9780197263921-milestone-1780""><a href=""#paratextdiv-actrade-9780197263921-note-779"" id=""actrade-9780197263921-milestone-1780"" class=""milestoneText marker""><sup>64</sup></a></span></p>
<p>PS. Since I wrote this my boy told me that in the morning when I sent him to Annishan &amp; about it, that Mr Smith told him he thought they were interloper goods &amp; that he had advised you purposely to play the rogue with me,<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1781"" id=""legend-actrade-9780197263921-milestone-1781""><a href=""#paratextdiv-actrade-9780197263921-note-780"" id=""actrade-9780197263921-milestone-1781"" class=""milestoneText marker""><sup>65</sup></a></span> which as he is mistaken, I hope you will take it as a roguish trick, and if that they had been another mans, he would not have medled with them, so I hope you will require them all of his hands.</p>
<p>[PPS] The Kinge of Saboe is now in this fort.<span class=""fragment-marker work-legend"" data-type=""fragment-marker"" sortable-milestone=""actrade-9780197263921-milestone-1782"" id=""legend-actrade-9780197263921-milestone-1782""><a href=""#paratextdiv-actrade-9780197263921-note-781"" id=""actrade-9780197263921-milestone-1782"" class=""milestoneText marker""><sup>66</sup></a></span></p>
</div></div>"
